Flight_ID,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Travel_Purpose,Seat_Class,Flight_Satisfaction_Score,Delay_Minutes,No_Show,Weather_Impact
F1594,DEN,LAX,3/11/2025 7:36,277,On-time,1542,Emergency,Economy,3.8,2,0,1
F1654,DFW,DFW,9/24/2024 20:12,282,On-time,1279,Business,Economy,8.9,16,0,0
F833,JFK,JFK,6/24/2023 13:40,191,On-time,957,Family,Economy,9.1,3,0,0
F34,ORD,DFW,4/9/2025 0:56,196,Delayed,1192,Family,Economy,6.3,6,0,0
F1963,LAX,DFW,5/30/2024 14:31,79,On-time,1463,Business,Economy,7.1,4,0,0
F1182,SEA,LAX,5/23/2023 15:44,116,On-time,897,Leisure,Premium Economy,8.1,6,0,0
F1531,ORD,SEA,9/15/2023 8:05,143,On-time,945,Emergency,Business,4.9,0,0,0
F1304,DEN,SFO,10/24/2024 20:21,185,Delayed,1170,Leisure,Premium Economy,6.6,1,0,0
F1780,DFW,JFK,5/30/2023 20:54,177,On-time,1590,Family,Business,8.4,1,0,0
F113,SEA,LAX,7/19/2023 17:40,98,On-time,1206,Emergency,Economy,7.7,2,0,0
F619,SEA,DFW,1/23/2024 6:40,242,On-time,966,Business,Premium Economy,8.5,2,1,0
F908,SEA,DEN,12/16/2023 16:55,126,Delayed,1554,Emergency,First,7.8,6,0,0
F1982,LAX,SEA,5/23/2023 10:32,218,Delayed,1630,Family,Premium Economy,6.4,12,0,0
F1711,ORD,SFO,9/3/2023 1:26,147,On-time,1414,Business,Economy,5.2,2,0,0
F506,SFO,JFK,1/20/2025 1:09,195,On-time,1135,Business,Premium Economy,4.7,1,0,0
F200,ORD,LAX,10/5/2023 16:50,137,On-time,1427,Family,Business,9.6,3,0,0
F1357,ORD,SFO,10/10/2023 6:49,174,On-time,922,Family,Economy,8.5,16,0,0
F868,SFO,DFW,3/9/2024 14:59,255,Cancelled,1204,Emergency,Economy,6.1,1,0,0
F1900,ATL,DFW,3/14/2025 17:09,248,Cancelled,1151,Leisure,Economy,7.4,6,0,0
F684,LAX,LAX,4/4/2025 23:19,139,On-time,1133,Family,Economy,7.8,6,0,0
F662,ORD,JFK,1/27/2025 23:00,277,On-time,1392,Emergency,Premium Economy,5.7,1,0,1
F1655,SEA,DFW,6/1/2024 21:46,251,Delayed,1029,Leisure,Economy,6.2,20,0,0
F1619,SEA,ATL,9/24/2024 4:33,121,On-time,891,Leisure,Business,7.2,3,0,0
F239,JFK,DEN,11/22/2024 14:13,174,On-time,1051,Family,Economy,8.7,6,0,0
F1143,DFW,LAX,12/19/2024 0:04,223,On-time,1586,Family,Economy,7.9,4,1,0
F374,SFO,DFW,4/16/2024 10:22,200,On-time,1466,Emergency,Economy,6.9,16,0,0
F1068,ORD,ORD,1/15/2024 9:40,155,On-time,1234,Business,Economy,3.6,6,0,0
F1249,JFK,ORD,3/31/2025 3:08,206,On-time,896,Family,Economy,7.2,10,0,0
F1868,SFO,DEN,2/7/2025 11:56,117,On-time,1746,Leisure,Economy,7.5,5,0,0
F1917,ORD,ORD,6/15/2023 13:12,223,On-time,549,Leisure,Economy,9.5,4,0,0
F490,LAX,ATL,10/18/2024 23:33,148,On-time,774,Leisure,Economy,7.9,3,0,1
F1693,DFW,JFK,7/8/2024 19:10,129,On-time,1115,Business,Premium Economy,6.5,9,1,0
F482,SFO,ATL,11/7/2023 15:48,179,Cancelled,1383,Family,Economy,6.5,9,1,0
F1484,ORD,ATL,5/10/2024 22:35,232,On-time,1311,Leisure,First,3.5,7,0,0
F1983,DEN,SEA,8/30/2023 19:46,147,On-time,1334,Family,First,7.4,3,1,0
F824,ORD,JFK,10/31/2023 23:31,205,On-time,1341,Business,Premium Economy,6.8,4,0,1
F1399,LAX,DFW,11/14/2024 12:53,204,On-time,1121,Family,Business,7.3,8,1,0
F1267,JFK,DEN,3/20/2024 18:21,265,Delayed,1142,Family,Premium Economy,10,11,0,1
F148,SEA,ATL,1/30/2025 5:22,222,On-time,1658,Family,First,7.2,1,0,0
F1202,JFK,ORD,8/4/2023 5:36,88,On-time,1333,Business,Economy,6.1,8,0,0
F1534,ORD,DFW,2/9/2025 13:23,193,On-time,1282,Leisure,Business,7.3,24,0,0
F806,ATL,ORD,9/14/2023 8:17,141,On-time,1575,Business,Premium Economy,7.9,3,0,0
F589,ORD,LAX,12/12/2023 14:25,243,Delayed,623,Leisure,Business,6.7,3,0,0
F1939,SEA,ATL,4/2/2025 23:02,65,Delayed,1115,Family,Economy,6.6,2,0,0
F1251,ORD,JFK,10/6/2024 4:07,197,On-time,1332,Family,Economy,5,12,0,0
F1564,JFK,ORD,5/13/2023 6:55,191,On-time,807,Business,Economy,4.3,7,0,0
F1308,ORD,LAX,9/23/2023 14:16,48,On-time,1049,Leisure,Economy,6.7,32,0,0
F871,JFK,SEA,9/19/2024 3:46,193,On-time,1283,Emergency,Premium Economy,7.9,13,0,0
F815,ORD,ORD,6/12/2024 8:50,218,Delayed,944,Leisure,Premium Economy,6.2,12,0,0
F1677,ORD,ORD,4/19/2024 21:13,17,On-time,1145,Family,Economy,6.1,0,0,0
F1626,ATL,SEA,9/4/2024 22:19,123,On-time,1062,Emergency,Economy,7.5,14,0,0
F982,JFK,DEN,3/26/2024 14:14,223,On-time,1432,Leisure,Business,4.7,0,0,0
F1674,SFO,JFK,9/27/2024 13:55,232,On-time,1070,Emergency,Economy,7.7,21,0,0
F1374,DFW,SFO,9/24/2023 2:06,157,Cancelled,1324,Emergency,Economy,4.5,17,0,0
F1741,SEA,SFO,9/22/2023 5:36,260,On-time,1042,Business,Premium Economy,8.9,7,0,0
F1758,DEN,ORD,5/10/2024 12:40,110,On-time,886,Leisure,Premium Economy,7.9,14,0,1
F1319,SEA,LAX,4/17/2024 21:40,209,On-time,1129,Emergency,Economy,7.6,11,0,0
F1342,DEN,DEN,3/5/2025 14:19,144,On-time,1056,Emergency,Economy,9.2,25,0,0
F1704,ATL,DEN,10/20/2023 16:21,158,On-time,818,Business,Premium Economy,6.1,9,0,0
F958,ATL,LAX,6/26/2023 3:19,208,On-time,1633,Family,Economy,6.8,12,0,0
F1374,DEN,LAX,5/16/2024 2:58,193,On-time,1724,Business,Economy,3.5,46,0,1
F983,LAX,LAX,7/17/2023 13:27,319,On-time,867,Leisure,Premium Economy,8.4,3,0,0
F1923,SEA,JFK,10/8/2024 10:45,235,On-time,804,Emergency,Economy,8.2,3,0,0
F419,JFK,ORD,5/19/2023 0:10,174,On-time,977,Emergency,Economy,7.9,4,0,1
F1506,SEA,JFK,12/1/2023 6:52,260,On-time,1146,Family,Economy,9.3,2,0,0
F1470,DEN,DFW,9/17/2023 23:04,163,On-time,869,Emergency,Economy,6.3,20,0,1
F1952,SFO,SEA,2/13/2025 9:26,205,On-time,1085,Family,Economy,7.3,8,0,0
F1896,DEN,ATL,8/24/2024 12:13,187,Cancelled,885,Family,Premium Economy,8.7,16,0,0
F1479,LAX,SEA,3/23/2025 12:20,263,Delayed,1071,Leisure,Premium Economy,5.8,31,0,0
F1972,DEN,ATL,6/25/2023 19:04,166,On-time,965,Business,First,5.7,13,0,0
F564,ORD,DEN,9/17/2024 18:53,225,On-time,1385,Business,Business,8.1,15,0,0
F708,SFO,DFW,11/22/2024 13:47,169,On-time,1162,Business,Premium Economy,5.7,3,0,0
F1469,ATL,LAX,6/2/2023 2:08,159,Cancelled,1104,Business,Economy,7.1,12,0,0
F1419,JFK,DFW,6/19/2024 19:39,243,On-time,1435,Family,Premium Economy,7.2,21,0,0
F1393,DFW,DFW,12/4/2024 23:45,218,On-time,1459,Leisure,Business,7,24,0,1
F543,LAX,ATL,5/10/2024 9:56,214,On-time,1294,Business,Business,5.5,3,0,0
F667,DFW,JFK,6/4/2024 1:30,162,On-time,1422,Emergency,Economy,5.6,11,0,0
F1356,DEN,JFK,4/19/2025 10:23,164,Cancelled,1671,Family,Business,7.9,1,0,0
F857,JFK,DEN,1/3/2024 19:52,97,On-time,1631,Family,Business,7.6,16,0,0
F1891,ORD,SEA,6/5/2024 5:48,171,On-time,1010,Family,Business,7.8,20,0,0
F301,LAX,DFW,4/22/2024 15:02,186,On-time,884,Emergency,Business,8,4,0,0
F1294,DEN,DFW,5/8/2023 14:00,189,Delayed,1035,Family,Economy,8,8,0,0
F1964,JFK,ORD,12/17/2023 10:03,250,On-time,1085,Business,Premium Economy,6,4,0,0
F1154,ORD,SEA,10/15/2023 22:25,162,Delayed,1465,Leisure,Premium Economy,4.7,1,0,0
F1688,SEA,ORD,12/16/2023 7:06,133,On-time,850,Business,Economy,7.9,7,0,1
F1223,ORD,ATL,10/19/2023 21:50,112,On-time,775,Leisure,Business,6.5,3,0,0
F1540,DFW,ATL,3/30/2025 0:28,166,On-time,1745,Family,Economy,6.8,12,0,1
F880,SFO,ORD,4/4/2025 10:40,295,On-time,756,Leisure,Economy,5.2,26,0,1
F449,SEA,ORD,2/9/2024 22:20,251,On-time,633,Emergency,Economy,8.2,17,0,0
F1092,DEN,SFO,3/21/2024 3:44,162,On-time,1357,Emergency,Economy,6.9,13,0,0
F941,LAX,SEA,11/22/2023 19:57,122,On-time,1130,Business,Economy,6.8,6,0,1
F539,LAX,ORD,5/6/2024 6:18,154,Delayed,942,Business,Business,7.2,12,0,0
F1039,DFW,ORD,12/19/2024 13:43,211,On-time,926,Family,Economy,7.2,5,0,0
F791,ATL,DEN,1/2/2024 7:46,189,Delayed,1040,Leisure,Premium Economy,6.6,0,1,0
F1037,ATL,JFK,7/6/2024 3:54,215,On-time,1101,Family,First,7.6,1,0,0
F730,DFW,JFK,11/17/2024 22:57,87,On-time,1589,Business,Premium Economy,7.3,65,1,0
F817,DFW,LAX,1/5/2024 6:42,226,On-time,1970,Leisure,Economy,6.9,9,0,0
F1933,SEA,DFW,9/13/2023 9:53,176,On-time,1027,Business,Economy,9.4,21,0,0
F752,SFO,ORD,5/16/2024 20:02,112,On-time,1486,Business,Premium Economy,9.4,19,0,0
F1888,JFK,LAX,3/4/2025 4:15,151,On-time,1102,Family,Economy,8,3,0,0
F1168,DFW,JFK,8/20/2024 14:11,214,On-time,1063,Business,Economy,3.9,4,0,0
F1650,ORD,LAX,10/27/2023 10:16,188,On-time,1090,Leisure,Economy,7.4,12,0,0
F1512,DFW,JFK,2/18/2025 7:39,276,Delayed,993,Family,Premium Economy,4.8,6,0,0
F333,ATL,ORD,9/6/2024 6:48,214,On-time,1131,Business,Premium Economy,7.3,2,0,0
F1011,SFO,DEN,7/8/2024 19:39,260,On-time,1436,Family,Economy,5.2,23,0,0
F1314,JFK,LAX,10/18/2024 3:56,152,On-time,1139,Family,Economy,6.4,5,0,0
F1984,DEN,ORD,4/26/2023 8:50,158,On-time,593,Leisure,Business,6.3,7,0,0
F1794,SFO,LAX,8/2/2023 8:16,126,Delayed,987,Business,Business,5,10,1,0
F1562,ORD,SFO,1/7/2025 20:35,286,On-time,1596,Business,Economy,7.3,6,0,0
F189,DEN,SFO,9/16/2023 11:31,207,Delayed,1090,Family,Economy,10,5,0,0
F1313,DFW,LAX,1/29/2025 5:34,144,On-time,1548,Business,Economy,7.5,4,0,0
F681,JFK,LAX,7/17/2024 4:55,58,On-time,885,Business,Premium Economy,7.5,3,0,0
F1618,SEA,SFO,6/23/2024 6:36,138,On-time,1263,Emergency,Economy,3.1,5,0,0
F404,LAX,ORD,8/12/2023 10:33,251,On-time,576,Leisure,Economy,8.3,10,0,0
F871,LAX,DFW,9/11/2023 5:20,254,On-time,539,Emergency,Economy,6.9,2,0,0
F377,SFO,DFW,2/10/2024 19:15,121,On-time,1364,Business,Premium Economy,6.3,3,0,1
F1090,JFK,DEN,5/10/2024 11:15,160,On-time,1102,Emergency,Premium Economy,7.3,10,1,0
F351,DEN,SEA,11/20/2023 5:19,243,On-time,1576,Business,Economy,8.1,1,0,0
F572,SEA,ORD,10/26/2023 21:40,201,On-time,985,Emergency,Economy,7.1,31,0,0
F50,DEN,LAX,9/27/2023 11:45,266,On-time,815,Family,Economy,5.4,7,0,0
F1678,LAX,ORD,7/28/2023 22:57,133,On-time,932,Emergency,Economy,6.2,1,0,0
F706,ORD,ORD,8/18/2024 4:05,175,On-time,1537,Family,Business,6.4,8,0,0
F364,SFO,DFW,4/30/2023 20:59,122,On-time,1643,Family,Premium Economy,7.6,6,0,0
F234,DFW,SFO,3/13/2024 17:15,277,On-time,1200,Leisure,Premium Economy,6.2,2,0,0
F433,ATL,LAX,7/8/2023 0:48,163,On-time,1363,Family,Economy,5.3,2,0,0
F981,ATL,DFW,12/19/2024 18:26,189,On-time,1207,Emergency,Business,7.2,8,0,0
F138,SEA,SEA,11/21/2024 5:13,223,On-time,1443,Leisure,Economy,8.7,8,0,0
F697,LAX,DEN,3/25/2025 11:17,178,On-time,1649,Emergency,Business,6.3,4,0,0
F1406,ATL,JFK,1/13/2025 7:36,266,On-time,1209,Business,Economy,6.4,2,0,0
F530,ORD,LAX,8/14/2024 3:40,234,On-time,860,Leisure,Economy,6.7,8,0,0
F1734,ORD,SEA,9/16/2024 3:32,231,Delayed,1189,Emergency,Economy,7,0,0,0
F113,ATL,ATL,10/1/2024 1:21,228,On-time,770,Emergency,Premium Economy,7.6,18,0,1
F125,ATL,ATL,6/5/2023 4:14,260,On-time,947,Family,Economy,7.6,9,0,0
F949,DFW,DEN,3/30/2025 9:34,282,On-time,1147,Leisure,First,6.6,28,0,1
F1229,DEN,ATL,3/15/2024 13:30,79,On-time,1156,Leisure,Economy,5.9,8,0,0
F1947,JFK,ATL,1/20/2024 0:24,127,On-time,1132,Business,Economy,6.9,6,0,0
F1350,ORD,ATL,11/15/2023 7:22,295,On-time,1353,Emergency,Premium Economy,10,5,0,0
F1102,DEN,SEA,5/4/2024 14:14,209,On-time,311,Leisure,Economy,6.6,9,1,0
F1056,DEN,SFO,5/13/2023 13:31,148,On-time,985,Emergency,Economy,4.2,9,0,0
F877,ATL,SEA,5/5/2023 7:38,97,On-time,1593,Leisure,Economy,8.7,7,0,0
F1561,SFO,SEA,5/15/2024 15:31,207,On-time,1680,Business,Business,5.6,2,0,0
F1190,SFO,DEN,10/18/2023 14:34,173,On-time,1052,Emergency,Economy,7.2,6,0,0
F810,LAX,SFO,1/14/2025 9:21,198,On-time,1485,Emergency,Economy,5.1,1,0,0
F255,DEN,JFK,4/7/2025 1:37,165,On-time,1350,Leisure,Premium Economy,8.2,4,0,0
F1978,LAX,SEA,4/1/2024 5:14,105,Delayed,734,Emergency,Premium Economy,4.6,5,0,1
F1083,LAX,SEA,9/2/2023 4:31,212,On-time,1478,Emergency,Business,6,20,0,0
F1613,SEA,ORD,10/16/2024 8:26,155,On-time,1284,Emergency,Economy,6.1,7,0,0
F516,DFW,JFK,9/5/2024 8:13,81,On-time,1127,Emergency,Premium Economy,5.7,11,0,0
F1528,SEA,SFO,8/14/2024 4:16,208,On-time,1159,Business,Economy,6.1,1,0,0
F1061,DFW,ORD,11/16/2024 1:32,234,On-time,1241,Leisure,Economy,6.7,26,0,0
F1283,SFO,LAX,7/2/2023 17:52,103,On-time,1240,Family,Economy,5.9,5,0,0
F155,JFK,DFW,7/30/2023 19:46,186,On-time,971,Family,Premium Economy,6.9,2,0,1
F563,SFO,DEN,9/16/2024 15:45,194,Delayed,1122,Leisure,Economy,6.4,25,0,0
F1530,SFO,ATL,12/19/2024 20:01,256,On-time,1520,Family,Premium Economy,9.6,9,0,0
F495,DEN,ATL,1/15/2024 5:47,200,On-time,1254,Family,Economy,8.3,1,0,0
F1191,JFK,LAX,3/26/2025 19:10,233,On-time,1212,Emergency,Economy,6.9,4,0,0
F1493,LAX,SEA,10/26/2023 1:34,241,On-time,1259,Emergency,Economy,7.1,36,0,0
F1913,DFW,SEA,9/8/2024 14:55,121,On-time,1426,Family,Economy,7.3,6,0,0
F1911,DFW,SFO,5/26/2024 23:04,115,On-time,1318,Business,Economy,7,2,0,0
F1679,SFO,JFK,1/2/2024 7:07,226,Delayed,1324,Leisure,Economy,8.4,5,0,0
F1951,DFW,DFW,5/31/2024 18:40,261,On-time,1627,Leisure,Economy,5,2,0,0
F719,SEA,ATL,3/1/2025 9:14,229,On-time,1406,Emergency,Economy,9.8,1,0,0
F78,LAX,ATL,3/15/2024 3:23,183,On-time,646,Emergency,Business,5.7,12,0,0
F876,SEA,DFW,1/3/2025 15:15,94,Delayed,1205,Family,Economy,7.8,8,0,1
F570,DFW,DFW,4/29/2024 16:23,125,On-time,1858,Business,Premium Economy,7.7,4,0,0
F568,JFK,DEN,2/14/2025 1:43,168,Delayed,1246,Family,Economy,6.3,21,0,0
F623,LAX,SEA,9/14/2024 17:01,188,On-time,889,Family,Economy,8.7,1,0,0
F645,SFO,DEN,7/16/2023 0:30,127,Delayed,802,Business,Economy,9.6,7,0,0
F1011,DEN,ATL,1/8/2025 17:44,102,On-time,1405,Family,Business,8,4,0,1
F1233,ATL,SFO,10/12/2023 23:23,90,On-time,1686,Business,Economy,8,11,0,0
F469,DFW,SFO,6/29/2024 19:07,184,Delayed,1121,Leisure,Premium Economy,7.6,31,0,0
F1787,DFW,ORD,7/27/2024 22:30,220,On-time,1524,Emergency,Business,6.5,1,0,0
F544,JFK,LAX,5/28/2023 19:03,91,On-time,828,Business,First,7.7,5,0,0
F142,ORD,JFK,8/24/2024 0:50,182,Delayed,1149,Family,Business,9.3,4,0,0
F1321,SEA,LAX,2/28/2024 23:45,239,On-time,1200,Family,Premium Economy,7.8,1,0,0
F1870,DEN,JFK,8/17/2023 9:17,242,On-time,783,Emergency,Economy,7.9,6,0,0
F7,DFW,DEN,8/26/2023 4:48,229,On-time,1360,Family,Business,8.2,3,0,0
F884,LAX,DEN,10/9/2023 16:36,173,On-time,1031,Leisure,Premium Economy,4,18,0,0
F424,ATL,JFK,12/7/2024 3:24,207,On-time,1096,Leisure,Business,6.8,1,0,0
F39,DEN,DFW,6/18/2023 10:08,120,Delayed,1455,Leisure,Economy,6.1,0,0,0
F228,JFK,SFO,8/20/2023 20:29,131,On-time,1599,Leisure,Economy,8.5,4,0,0
F989,ATL,DEN,8/18/2023 1:13,276,On-time,1371,Leisure,Premium Economy,6.7,17,0,0
F1394,JFK,LAX,10/31/2023 21:04,183,On-time,948,Business,Premium Economy,5.3,11,0,0
F1559,JFK,JFK,2/1/2025 17:22,158,On-time,725,Family,First,7.2,2,0,0
F632,ATL,DEN,5/8/2023 1:55,183,On-time,778,Emergency,First,8.8,3,0,0
F1916,ATL,SFO,5/4/2024 1:16,245,On-time,965,Family,Premium Economy,7.6,3,0,0
F306,JFK,LAX,5/6/2024 4:18,165,On-time,1246,Family,Economy,10,35,0,0
F1430,ATL,SFO,4/19/2024 20:02,120,On-time,1202,Emergency,Economy,3.4,3,0,0
F1199,ATL,DFW,7/1/2023 13:32,112,On-time,589,Emergency,Economy,4.7,0,0,0
F1740,JFK,DEN,6/1/2024 11:31,144,On-time,913,Family,Economy,9,19,0,0
F1626,DFW,DEN,3/24/2025 13:05,140,On-time,539,Business,Economy,9.3,13,0,0
F1626,DFW,ORD,8/18/2023 7:30,108,On-time,1081,Emergency,Economy,5.6,6,0,0
F182,DEN,ATL,5/24/2023 21:13,41,Delayed,1127,Business,Economy,4.3,4,0,0
F378,SEA,ATL,7/22/2023 17:24,166,On-time,1116,Leisure,Economy,7,18,0,0
F1029,JFK,SFO,12/12/2024 1:31,139,On-time,1344,Leisure,Economy,9.4,3,0,1
F1069,SFO,SEA,4/10/2025 19:37,122,On-time,1026,Emergency,Economy,7.7,2,0,0
F322,JFK,LAX,4/10/2025 23:29,262,On-time,809,Business,Economy,5.8,15,0,0
F1638,DFW,ORD,8/21/2024 7:45,141,On-time,1569,Emergency,Economy,6,5,0,0
F745,SFO,LAX,11/3/2023 18:52,217,On-time,1090,Leisure,Economy,7.2,23,0,0
F1318,SFO,ORD,7/13/2023 22:55,266,On-time,1489,Family,Economy,6.7,4,0,0
F486,DFW,LAX,9/24/2024 9:13,93,Delayed,1703,Leisure,Economy,6.1,9,0,0
F1744,JFK,ORD,11/15/2024 14:46,181,On-time,1292,Leisure,Economy,5.4,17,0,0
F407,JFK,DEN,9/22/2024 14:50,277,Delayed,1358,Emergency,Economy,9.4,22,0,0
F896,SEA,ORD,11/19/2024 14:01,262,Cancelled,1550,Leisure,Economy,7.1,2,0,0
F1519,ATL,ATL,3/17/2024 13:50,187,Delayed,1617,Leisure,Economy,10,4,0,1
F524,JFK,LAX,3/3/2024 10:26,164,Delayed,950,Emergency,Economy,5.9,9,0,0
F345,DFW,ATL,4/26/2024 10:35,130,On-time,1305,Emergency,Economy,5.9,8,0,0
F1703,DFW,LAX,7/16/2024 17:02,205,On-time,1311,Emergency,Premium Economy,9,1,0,0
F519,DFW,DEN,9/16/2023 19:04,228,On-time,1548,Family,Economy,6.5,1,0,0
F959,ATL,ORD,4/11/2025 10:50,184,On-time,1540,Emergency,Economy,7.1,2,0,0
F612,SEA,SFO,1/27/2024 11:58,113,On-time,1023,Emergency,Economy,4.5,11,0,0
F1174,JFK,DEN,9/28/2024 17:11,204,On-time,969,Emergency,Premium Economy,6.2,13,0,0
F1411,ATL,LAX,8/1/2023 14:49,181,On-time,1205,Leisure,Economy,6.6,28,0,0
F120,JFK,DEN,2/19/2024 17:16,138,On-time,1124,Business,Economy,7.6,13,0,0
F324,LAX,DFW,3/16/2025 22:53,178,On-time,1517,Family,First,7.7,12,0,0
F1780,DFW,ATL,3/23/2024 12:18,214,On-time,1678,Emergency,Premium Economy,6.2,16,0,0
F1206,ATL,DFW,10/18/2023 13:55,150,On-time,1098,Business,Economy,9.3,8,0,0
F608,LAX,SEA,1/20/2024 4:47,86,On-time,1034,Leisure,Economy,7.1,3,0,0
F146,DFW,SEA,3/14/2024 20:19,220,On-time,909,Leisure,Economy,6.5,1,0,0
F862,DEN,DFW,4/22/2025 6:05,226,On-time,944,Family,Economy,9.6,36,0,1
F1562,DFW,ATL,11/1/2024 23:23,165,On-time,1285,Business,Business,8.6,23,0,0
F380,JFK,DFW,7/22/2024 20:30,160,On-time,796,Business,Economy,8.1,18,0,1
F1021,DEN,ATL,12/7/2024 23:04,142,On-time,980,Business,Economy,6.8,9,0,0
F376,LAX,DEN,11/17/2023 0:38,146,On-time,1546,Family,Economy,7.2,6,0,0
F969,DFW,LAX,8/24/2024 6:39,199,On-time,1469,Family,Premium Economy,4.3,4,0,0
F1380,SEA,JFK,2/16/2024 9:29,247,Delayed,1643,Family,Economy,8.6,21,0,0
F836,JFK,SEA,7/8/2023 18:36,177,Delayed,1272,Leisure,Economy,7.9,4,0,0
F296,JFK,DEN,7/23/2024 12:44,236,Delayed,1439,Emergency,Business,7.7,6,0,0
F914,ATL,SFO,7/31/2024 9:55,205,On-time,864,Leisure,Economy,7.5,4,0,0
F1496,SFO,JFK,10/29/2024 0:36,177,On-time,1292,Emergency,Premium Economy,6,0,0,1
F1116,JFK,DEN,8/13/2024 2:36,149,On-time,1401,Leisure,Business,7.7,13,0,0
F786,DFW,SEA,8/28/2024 17:02,174,On-time,1064,Family,Economy,7,7,0,1
F1460,DFW,JFK,3/9/2024 0:30,150,On-time,1395,Emergency,Economy,5.3,1,0,0
F489,LAX,ORD,2/11/2025 8:54,211,On-time,648,Business,First,5.5,12,0,0
F145,ORD,SFO,8/12/2024 15:37,189,On-time,1599,Business,Economy,9.8,13,0,0
F1028,ATL,DEN,9/28/2023 18:19,240,On-time,1286,Leisure,Economy,4.8,5,1,0
F290,SEA,ORD,4/4/2025 15:37,39,On-time,1256,Business,Economy,6.5,3,0,1
F1415,ATL,DFW,10/1/2023 18:10,158,On-time,908,Leisure,Business,4.6,36,0,0
F1817,SFO,DEN,10/3/2023 6:37,99,On-time,1527,Leisure,Economy,2.8,10,0,0
F1295,LAX,ATL,1/24/2024 20:57,128,On-time,1285,Business,Economy,6.2,1,0,0
F1277,SEA,DEN,11/11/2024 8:09,188,On-time,1294,Business,Economy,9.4,8,0,0
F746,SFO,ORD,6/25/2024 17:54,159,On-time,1194,Family,Economy,6.6,12,0,1
F1078,SFO,ATL,9/6/2023 17:56,223,On-time,1287,Leisure,Premium Economy,6,6,0,0
F1133,ATL,LAX,11/5/2024 7:30,226,On-time,875,Family,Economy,7.3,42,0,0
F1347,SEA,JFK,12/26/2023 19:51,191,On-time,1455,Family,Business,6.9,2,0,0
F1652,JFK,ATL,5/9/2024 8:45,117,On-time,1112,Family,Economy,8.8,7,1,0
F200,DEN,DFW,8/8/2024 23:26,112,On-time,966,Business,Economy,6,4,0,0
F1890,SEA,DEN,12/29/2023 0:47,169,On-time,1107,Leisure,Economy,7.1,10,1,0
F1753,SFO,DFW,2/28/2025 18:36,189,Cancelled,1200,Family,Premium Economy,7.5,4,0,0
F207,SEA,SEA,11/7/2024 17:36,127,On-time,1151,Leisure,Economy,9,16,0,0
F1577,DFW,SEA,12/5/2023 11:35,139,On-time,1397,Emergency,Premium Economy,5.8,14,0,0
F794,DEN,ATL,7/18/2023 23:24,157,On-time,702,Emergency,Economy,6.8,7,0,0
F636,SEA,DFW,6/11/2024 23:32,189,On-time,870,Business,Economy,7.5,4,0,0
F1040,SEA,JFK,8/3/2024 3:48,237,On-time,1610,Leisure,Economy,10,3,0,0
F918,LAX,SFO,11/25/2024 9:13,78,On-time,1369,Emergency,Economy,5.7,8,0,0
F459,SFO,JFK,5/7/2024 5:10,200,On-time,891,Family,Economy,6.6,14,1,0
F110,DEN,SFO,8/16/2023 21:29,157,On-time,1049,Family,Economy,9.5,2,0,1
F116,DFW,DEN,5/13/2024 14:16,293,On-time,716,Emergency,Business,5.3,7,0,1
F1433,DFW,ATL,3/10/2024 12:03,143,On-time,1655,Leisure,Economy,6.4,3,0,0
F664,SFO,ATL,3/26/2024 16:32,230,Cancelled,815,Business,Economy,7.5,5,0,1
F1389,LAX,ATL,10/25/2023 6:02,122,On-time,1138,Emergency,Premium Economy,9.4,6,1,0
F281,SEA,JFK,1/31/2024 18:55,209,On-time,1399,Family,Business,6.1,6,0,0
F1221,ATL,ORD,8/5/2023 11:16,81,On-time,1567,Business,Economy,8.9,5,0,0
F153,ATL,SFO,1/31/2025 17:09,188,On-time,756,Emergency,Economy,7.1,15,0,0
F1437,JFK,DEN,3/4/2025 13:08,103,On-time,1116,Family,Premium Economy,6.2,4,0,0
F1310,DEN,JFK,3/17/2024 22:18,133,On-time,1429,Emergency,Premium Economy,9.1,4,0,1
F64,DEN,DEN,3/30/2024 18:21,241,On-time,1345,Emergency,Economy,9,31,0,0
F126,LAX,ORD,1/27/2024 21:44,35,Delayed,1536,Leisure,Economy,6.8,13,0,0
F118,SFO,LAX,2/23/2025 2:23,218,On-time,766,Leisure,Economy,6.6,11,0,0
F159,SEA,DFW,5/9/2024 22:39,154,On-time,1107,Family,Business,9.3,1,0,0
F416,JFK,JFK,1/22/2025 19:56,216,Delayed,1193,Leisure,Premium Economy,7.4,2,0,0
F1907,DFW,JFK,3/14/2024 14:29,126,On-time,933,Family,Economy,8.2,8,0,0
F829,DEN,ATL,8/3/2023 10:55,276,On-time,1643,Leisure,Economy,6.1,23,0,0
F1524,ATL,JFK,10/18/2024 23:25,195,Delayed,1436,Leisure,Premium Economy,7.6,5,0,0
F593,SFO,ATL,7/29/2024 15:28,212,On-time,1406,Business,Economy,8.1,6,0,0
F869,LAX,SFO,5/16/2023 4:41,231,On-time,1146,Emergency,Business,5.8,22,0,0
F1246,JFK,ORD,10/29/2024 11:26,132,On-time,1306,Family,Economy,8.8,5,0,0
F1559,JFK,DFW,12/20/2024 19:19,272,Delayed,939,Emergency,Economy,6.6,4,0,0
F901,LAX,LAX,3/24/2025 0:39,212,On-time,1950,Emergency,Premium Economy,7.7,9,0,0
